"Crash ID","Traffic Unit ID","Involved Person ID","DOT Case Number","Year","Involved Person Identifier","Vehicle ID","Injury Classification","Injury Classification Text Format","Seating Position","Seating Position Text Format","Involved Person Age","Occupant Protection System Use","Occupant Protection System Use Text Format","Airbag Status","Airbag Status Text Format","Ejection Status","Ejection Status Text Format"
"1850222","3464980","4733247","135575","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","26","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1850235","3465005","4733277","135588","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","17","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1850263","3465063","4733358","135619","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","48","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1850305","3465150","4733466","135663","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","6","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1850345","3465225","4733576","135704","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","11","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1850347","3465229","4733580","135706","1996","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1850388","3465301","4733690","135748","1996","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","20","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1850392","3465309","4733703","135752","1996","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","58","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1850470","3465460","4733929","135833","1996","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","17","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1850479","3465476","4733959","135842","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","32","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1850530","3465567","4734081","135893","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","32","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1850534","3465575","4734090","135897","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1850558","3465616","4734158","135922","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","47","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1850601","3465688","4734286","135967","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","14","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1850703","3465872","4734532","136073","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1850735","3465931","4734604","136105","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","88","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1850857","3466169","4734907","136228","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","8","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1850868","3466191","4734938","136239","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","32","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1850907","3466268","4735056","136281","1996","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","12","8","No Helmet/High Visibility Clothing","3","Not Applicable","3","Partially Ejected"
"1850924","3466301","4735100","136298","1996","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","12","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1850942","3466333","4735136","136316","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","12","9","Restraint Use Unknown","3","Not Applicable","2","Totally Ejected"
"1850944","3466336","4735140","136318","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","18","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1850965","3466376","4735192","136339","1996","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","22","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"1851137","3466703","4735651","136512","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","15","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1851306","3467047","4736106","136683","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","47","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1851536","3467510","4736744","136918","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","7","8","No Helmet/High Visibility Clothing","3","Not Applicable","3","Partially Ejected"
"1851576","3467587","4736848","136960","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","14","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"1851585","3467606","4736882","136972","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","31","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"1851672","3467765","4737108","137062","1996","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1851778","3467967","4737382","137171","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1851796","3468001","4737433","137189","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1851856","3468116","4737612","137249","1996","02","02","N","Not Injured","1","Front Seat Left/Motorcycle Driver","14","8","No Helmet/High Visibility Clothing","3","Not Applicable","3","Partially Ejected"
"1851877","3468159","4737668","137270","1996","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","18","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1851883","3468170","4737682","137277","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","6","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1851919","3468237","4737780","137313","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","9","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"1851980","3468339","4737922","137375","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","7","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1852074","3468512","4738182","137470","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","3","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1852090","3468541","4738229","137486","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","64","6","Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1852093","3468547","4738237","137489","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","4","8","No Helmet/High Visibility Clothing","3","Not Applicable","3","Partially Ejected"
"1852094","3468549","4738239","137490","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","7","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1852100","3468560","4738252","137496","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","22","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1852101","3468562","4738254","137497","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","15","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1852183","3468720","4738500","137583","1996","01","01","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","14","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1852262","3468868","4738713","137664","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","13","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1852284","3468910","4738776","137686","1996","01","01","N","Not Injured","1","Front Seat Left/Motorcycle Driver","42","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1852322","3468983","4738878","137725","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","14","9","Restraint Use Unknown","3","Not Applicable","5","Unknown"
"1852388","3469111","4739084","137794","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","9","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1852408","3469152","4739144","137816","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","53","7","Helmet/No High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1852433","3469203","4739212","137843","1996","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","15","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1852494","3469322","4739372","137907","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","29","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1852527","3469386","4739465","137941","1996","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","10","1","None Used-Vehicle Occupant","3","Not Applicable","2","Totally Ejected"
"1852535","3469401","4739488","137950","1996","01","01","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","36","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"1852550","3469432","4739529","137966","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","41","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1852559","3469450","4739557","137975","1996","02","02","C","Possible Injury (Claim of Non-Evident Injury)","1","Front Seat Left/Motorcycle Driver","12","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1852567","3469466","4739575","137983","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","13","9","Restraint Use Unknown","3","Not Applicable","1","Not Applicable"
"1852574","3469478","4739592","137990","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","8","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1852575","3469481","4739595","137991","1996","02","02","A","Incapacitating Injury (Prevents Return to Normal Activity)","1","Front Seat Left/Motorcycle Driver","36","6","Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1852582","3469496","4739614","137998","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","8","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"1852582","3469496","4739615","137998","1996","02","02","B","Non Incapacitating Evident Injury","4","Second Seat Left/Motorcycle Passenger","14","1","None Used-Vehicle Occupant","3","Not Applicable","1","Not Applicable"
"1852585","3469502","4739622","138001","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","34","8","No Helmet/High Visibility Clothing","3","Not Applicable","1","Not Applicable"
"1852590","3469512","4739638","138006","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","21","6","Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1852608","3469549","4739689","138024","1996","02","02","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","11","7","Helmet/No High Visibility Clothing","3","Not Applicable","3","Partially Ejected"
"1852640","3469603","4739769","138059","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","15","8","No Helmet/High Visibility Clothing","3","Not Applicable","2","Totally Ejected"
"1852647","3469616","4739786","138066","1996","01","01","B","Non Incapacitating Evident Injury","1","Front Seat Left/Motorcycle Driver","12","9","Restraint Use Unknown","3","Not Applicable","3","Partially Ejected"
