"Crash ID","Traffic Unit ID","DOT Case Number","Year","Traffic Unit Number","Traffic Unit Type Code","Traffic Unit Type Code Text Format","Qualifying Commercial Vehicle Code","Qualifying Commercial Vehicle Code Text Format","Vehicle Type","Vehicle Type Text Format","Vehicle Maneuver Prefix","Vehicle Maneuver Prefix Text Format","Vehicle Maneuver Suffix","Vehicle Maneuver Suffix Text Format","Pedestrian Maneuver","Pedestrian Maneuver Text Format","Vehicle Operator or Pedestrian Sex","Vehicle Operator or Pedestrian Sex Text Format","Vehicle Operator or Pedestrian Age","Vehicle or Pedestrian Direction","Vehicle or Pedestrian Direction Text Format","Vehicle Operator or Pedestrian Alcohol or Drugs Code","Vehicle Operator or Pedestrian Alcohol or Drugs Code Text Format","First Object Struck","First Object Struck Text Format","Second Object Struck","Second Object Struck Text Format"
"1750817","3274624","118349","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","65","2","South","0","No indication or unknown","","","",""
"1750952","3274876","118495","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","4","Vehicle Skidded Slowing or Stopping For","1","Vehicle Going Straight","","","2","Female","11","4","West","0","No indication or unknown","","","",""
"1750954","3274880","118497","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","31","2","South","0","No indication or unknown","","","",""
"1751213","3275381","118761","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","11","Vehicle Making “U“ Turn","","","1","Male","13","1","North","0","No indication or unknown","","","",""
"1751268","3275489","118817","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","17","2","South","0","No indication or unknown","","","",""
"1751334","3275628","118894","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","24","2","South","0","No indication or unknown","","","",""
"1751374","3275707","118935","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","2","South","1","Had Been Drinking (Blood Alcohol < 0.10)","","","",""
"1751446","3275842","119010","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","10","Vehicle Turning Left from Improper Lane","","","1","Male","16","4","West","0","No indication or unknown","","","",""
"1751459","3275864","119023","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","2","Female","","3","East","0","No indication or unknown","","","",""
"1751927","3276753","119498","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","10","1","North","0","No indication or unknown","","","",""
"1751994","3276882","119565","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","21","2","South","0","No indication or unknown","","","",""
"1752121","3277120","119697","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","1","Male","14","2","South","0","No indication or unknown","","","",""
"1752265","3277374","119846","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","7","3","East","0","No indication or unknown","","","",""
"1752333","3277503","119917","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","5","2","South","0","No indication or unknown","","","",""
"1752337","3277512","119921","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","35","2","South","0","No indication or unknown","","","",""
"1752385","3277604","119969","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","42","1","North","0","No indication or unknown","","","",""
"1752456","3277744","120045","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","10","2","South","0","No indication or unknown","","","",""
"1752545","3277886","120136","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","12","1","North","0","No indication or unknown","","","",""
"1752553","3277901","120144","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","41","2","South","0","No indication or unknown","","","",""
"1752636","3278064","120228","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","12","3","East","0","No indication or unknown","","","",""
"1752638","3278068","120230","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","15","4","West","0","No indication or unknown","","","",""
"1752638","3278069","120230","2000","3","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","16","4","West","0","No indication or unknown","","","",""
"1752648","3278089","120240","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","12","1","North","0","No indication or unknown","","","",""
"1752874","3278528","120467","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","13","2","South","0","No indication or unknown","","","",""
"1752890","3278561","120484","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","13","2","South","0","No indication or unknown","","","",""
"1753008","3278775","120605","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","2","South","0","No indication or unknown","","","",""
"1753266","3279271","120878","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","26","1","North","0","No indication or unknown","","","",""
"1753304","3279353","120920","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","7","Vehicle Turning Right from Proper Lane","","","1","Male","6","2","South","0","No indication or unknown","","","",""
"1753470","3279663","121094","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","21","4","West","0","No indication or unknown","","","",""
"1753490","3279704","121116","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","9","Vehicle Turning Left from Proper Lane","","","9","Sex Unknown","","3","East","0","No indication or unknown","","","",""
"1753491","3279706","121117","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","12","2","South","0","No indication or unknown","","","",""
"1753493","3279710","121119","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","11","Vehicle Making “U“ Turn","","","1","Male","42","4","West","0","No indication or unknown","","","",""
"1753756","3280221","121388","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","11","1","North","0","No indication or unknown","","","",""
"1753865","3280436","121498","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","13","4","West","0","No indication or unknown","","","",""
"1753951","3280593","121587","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","9","3","East","0","No indication or unknown","","","",""
"1754010","3280689","121646","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","27","2","South","0","No indication or unknown","","","",""
"1754215","3281083","121857","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","14","1","North","0","No indication or unknown","","","",""
"1754281","3281210","121923","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","2","Female","38","3","East","0","No indication or unknown","","","",""
"1754494","3281626","122138","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","12","2","South","0","No indication or unknown","","","",""
"1754602","3281837","122250","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","7","3","East","0","No indication or unknown","","","",""
"1754975","3282551","122630","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","3","Vehicle on Wrong Side of Road","","","1","Male","16","2","South","0","No indication or unknown","","","",""
"1754987","3282573","122646","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","44","3","East","0","No indication or unknown","","","",""
"1754992","3282582","122651","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","22","1","North","0","No indication or unknown","","","",""
"1755012","3282619","122672","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","2","Vehicle Slowing For","35","Stopped Vehicle","","","1","Male","10","3","East","0","No indication or unknown","","","",""
"1755029","3282656","122690","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","7","Vehicle Turning Right from Proper Lane","","","1","Male","63","1","North","0","No indication or unknown","","","",""
"1755088","3282782","122753","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","62","2","South","0","No indication or unknown","","","",""
"1755099","3282804","122764","2000","2","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","19","2","South","0","No indication or unknown","","","",""
"1755207","3283004","122884","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","30","1","North","0","No indication or unknown","","","",""
"1755327","3283227","123006","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","","3","East","0","No indication or unknown","","","",""
"1755328","3283229","123007","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","5","Vehicle Passing Same Direction on Right","","","1","Male","29","2","South","0","No indication or unknown","","","",""
"1755405","3283383","123088","2000","1","1","Contact Vehicle","2","No, this is not a Qualifying Commercial Vehicle","5","Pedalcycle","1","None Apply","1","Vehicle Going Straight","","","1","Male","25","1","North","0","No indication or unknown","","","",""
